"","values","value2"
"491",0.051,0.051
"492",0.0277,0.0277
"493",0.0317,0.0317
"494",0.0261,0.0261
"495",0.0232,0.0232
"496",0.0204,0.0204
"497",0.01515,0.01515
"498",0.0101,0.0101
"499",0,0.01
"500",0,0.01
"501",0.012,0.012
"502",0.014,0.014
"503",0.01265,0.01265
"504",0.025,0.025
"505",0.0087,0.0087
"506",0.0179,0.0179
"507",0.01015,0.01015
"508",0.0084,0.0084
"509",0.00725,0.00725
"510",0.0066,0.0066
"511",0.01505,0.01505
"512",0.0092,0.0092
"513",0.0155,0.0155
"514",0.0119,0.0119
"515",0.0599,0.0599
"516",0.0138,0.0138
"517",0.0804,0.0804
"518",0.0088,0.0088
"519",0.10135,0.10135
"520",0.0175,0.0175
"521",0.11455,0.11455
"522",0.0234,0.0234
"523",0.0985,0.0985
"524",0.0365,0.0365
"525",0.0282,0.0282
"526",0.0321,0.0321
"527",0.0236,0.0236
"528",0.0127,0.0127
"529",0.02195,0.02195
"530",0.0122,0.0122
"531",0.0131,0.0131
"532",0.011,0.011
"533",0.01255,0.01255
"534",0.0221,0.0221
"535",0.0154,0.0154
"536",0.0085,0.0085
"537",0.01305,0.01305
"538",0.011,0.011
"539",0.01005,0.01005
"540",0.0074,0.0074
"541",0.01185,0.01185
"542",0.0112,0.0112
"543",0.0358,0.0358
"544",0.011,0.011
"545",0.04995,0.04995
"546",0.0167,0.0167
"547",0.06255,0.06255
"548",0.0163,0.0163
"549",0.07255,0.07255
"550",0.0191,0.0191
"551",0.0527,0.0527
"552",0.0189,0.0189
"553",0.03975,0.03975
"554",0.0152,0.0152
"555",0.02335,0.02335
"556",0.0154,0.0154
"557",0.03495,0.03495
"558",0.0171,0.0171
"559",0.0213,0.0213
"560",0.011,0.011
"561",0.0108,0.0108
"562",0.0123,0.0123
"563",0.012,0.012
"564",0.0089,0.0089
"565",0.0159,0.0159
"566",0.0103,0.0103
"567",0.00925,0.00925
"568",0.0111,0.0111
"569",0.0091,0.0091
"570",0.0078,0.0078
"571",0.0157,0.0157
"572",0.0071,0.0071
"573",0.05465,0.05465
"574",0.0091,0.0091
"575",0.0258,0.0258
"576",0.0149,0.0149
"577",0.0554,0.0554
"578",0.0144,0.0144
"579",0.07095,0.07095
"580",0.0128,0.0128
"581",NA,NA
"582",0.0145,0.0145
"583",0.076,0.076
"584",0.0151,0.0151
"585",0.06845,0.06845
"586",0.0379,0.0379
"587",0.0362,0.0362
"588",0.0118,0.0118
"589",0.02565,0.02565
"590",0.0162,0.0162
"591",0.0121,0.0121
"592",0.0111,0.0111
"593",0.01115,0.01115
"594",0.0083,0.0083
"595",0.01115,0.01115
"596",0.0094,0.0094
"597",0.01125,0.01125
"598",0.0087,0.0087
"599",0.0138,0.0138
"600",0.0098,0.0098
"601",0.0113,0.0113
"602",0.0238,0.0238
"603",0.00925,0.00925
"604",0.0078,0.0078
"605",0.0342,0.0342
"606",0.0095,0.0095
"607",0.04235,0.04235
"608",0.0131,0.0131
"609",0.0482,0.0482
"610",0.0169,0.0169
"611",0.0447,0.0447
"612",0.0165,0.0165
"613",0.119,0.119
"614",0.0265,0.0265
"615",0.0618,0.0618
"616",0.0354,0.0354
"617",0.0794,0.0794
"618",0.0453,0.0453
"619",0.031,0.031
"620",0.0231,0.0231
"621",0.02155,0.02155
"622",0.0127,0.0127
"623",0.02115,0.02115
"624",NA,NA
"625",0.0119,0.0119
"626",0.0085,0.0085
"627",0.01265,0.01265
"628",0.0092,0.0092
"629",0.0121,0.0121
"630",0.0097,0.0097
"631",0.01065,0.01065
"632",0.0086,0.0086
"633",0.01175,0.01175
"634",0.0089,0.0089
"635",0.0151,0.0151
"636",0.0127,0.0127
"637",0.02325,0.02325
"638",0.0184,0.0184
"639",0.02385,0.02385
"640",0.0107,0.0107
"641",0.0866,0.0866
"642",0.015,0.015
"643",0.07515,0.07515
"644",0.0178,0.0178
"645",0.05755,0.05755
"646",0.0215,0.0215
"647",0.10285,0.10285
