"","values","value2"
"583",0.08465,0.08465
"584",0.0486,0.0486
"585",0.11215,0.11215
"586",0.0811,0.0811
"587",0.05825,0.05825
"588",0.0391,0.0391
"589",0.04505,0.04505
"590",0.0389,0.0389
"591",0.03335,0.03335
"592",0.0378,0.0378
"593",0.0508,0.0508
"594",0.0272,0.0272
"595",0.0514,0.0514
"596",0.0214,0.0214
"597",0.0229,0.0229
"598",0.0216,0.0216
"599",0.04945,0.04945
"600",0.0378,0.0378
"601",0.0275,0.0275
"602",0.0444,0.0444
"603",0.0362,0.0362
"604",0.0203,0.0203
"605",0.05185,0.05185
"606",0.0373,0.0373
"607",0.0551,0.0551
"608",0.0594,0.0594
"609",0.07055,0.07055
"610",0.0489,0.0489
"611",0.0657,0.0657
"612",0.0596,0.0596
"613",0.12935,0.12935
"614",0.0876,0.0876
"615",0.0851,0.0851
"616",0.0693,0.0693
"617",0.0903,0.0903
"618",0.0688,0.0688
"619",0.05185,0.05185
"620",0.0411,0.0411
"621",0.0582,0.0582
"622",0.028,0.028
"623",0.05345,0.05345
"624",NA,NA
"625",0.0289,0.0289
"626",0.0234,0.0234
"627",0.0311,0.0311
"628",0.0218,0.0218
"629",0.04155,0.04155
"630",0.0253,0.0253
"631",0.0334,0.0334
"632",0.0275,0.0275
"633",0.03065,0.03065
"634",0.0201,0.0201
"635",0.02625,0.02625
"636",0.0289,0.0289
"637",0.03265,0.03265
"638",0.0331,0.0331
"639",0.0323,0.0323
"640",0.0372,0.0372
"641",0.0978,0.0978
"642",0.0418,0.0418
"643",0.0875,0.0875
"644",0.0469,0.0469
"645",0.07765,0.07765
"646",0.0456,0.0456
"647",0.1161,0.1161
"648",0.0571,0.0571
"649",0.0568,0.0568
"650",0.0812,0.0812
"651",0.0545,0.0545
"652",0.0592,0.0592
"653",0.0375,0.0375
"654",0.0398,0.0398
"655",0.0345,0.0345
"656",0.027,0.027
"657",0.03265,0.03265
"658",0.0312,0.0312
"659",0.04785,0.04785
"660",0.0306,0.0306
"661",0.162,0.162
"662",0.0211,0.0211
"663",0.0404,0.0404
"664",0.0388,0.0388
"665",0.0702,0.0702
"666",0.0537,0.0537
"667",0.0471,0.0471
"668",0.0306,0.0306
"669",0.0447,0.0447
"670",0.0539,0.0539
"671",0.0652,0.0652
"672",0.0423,0.0423
"673",0.0796,0.0796
"674",0.0422,0.0422
"675",0.10065,0.10065
"676",0.0517,0.0517
"677",0.1325,0.1325
"678",0.0874,0.0874
"679",0.1227,0.1227
"680",0.0528,0.0528
"681",0.1142,0.1142
"682",0.0621,0.0621
"683",0.0636,0.0636
"684",0.0604,0.0604
"685",0.0791,0.0791
"686",0.0536,0.0536
"687",0.05975,0.05975
"688",0.0387,0.0387
"689",0.1314,0.1314
"690",0.0491,0.0491
"691",0.05005,0.05005
"692",0.04,0.04
"693",0.1197,0.1197
"694",0.0337,0.0337
"695",0.06035,0.06035
"696",0.0337,0.0337
"697",0.1022,0.1022
"698",0.0467,0.0467
"699",0.08275,0.08275
"700",0.0363,0.0363
"701",0.0651,0.0651
"702",0.0277,0.0277
"703",0.0296,0.0296
"704",0.0234,0.0234
"705",0.0328,0.0328
"706",0.0369,0.0369
"707",0.05395,0.05395
"708",0.0279,0.0279
"709",0.07525,0.07525
"710",0.0326,0.0326
"711",0.1068,0.1068
"712",0.032,0.032
"713",0.10975,0.10975
"714",0.1451,0.1451
"715",0.14295,0.14295
"716",0.049,0.049
"717",0.04795,0.04795
"718",0.0706,0.0706
"719",0.05485,0.05485
"720",0.0357,0.0357
"721",0.06235,0.06235
"722",0.0639,0.0639
"723",0.06425,0.06425
"724",0.0335,0.0335
"725",0.07715,0.07715
"726",0.0355,0.0355
"727",0.10105,0.10105
"728",0.0269,0.0269
"729",0.077,0.077
"730",0.0276,0.0276
"731",0.11235,0.11235
"732",0.0773,0.0773
"733",0.0829,0.0829
"734",0.0573,0.0573
"735",0.0989,0.0989
"736",0.0296,0.0296
"737",0.02525,0.02525
"738",0.0269,0.0269
"739",0.07435,0.07435
"740",0.0458,0.0458
"741",0.0631,0.0631
"742",0.0494,0.0494
"743",0.09495,0.09495
"744",0.0438,0.0438
"745",0.1196,0.1196
"746",0.0446,0.0446
"747",0.121,0.121
"748",0.0537,0.0537
"749",0.141,0.141
"750",0.0471,0.0471
"751",0.1232,0.1232
"752",0.0553,0.0553
"753",0.06935,0.06935
"754",0.0593,0.0593
"755",0.0844,0.0844
"756",0.0429,0.0429
"757",0.04435,0.04435
"758",0.0378,0.0378
"759",0.06635,0.06635
"760",0.0236,0.0236
"761",0.05145,0.05145
"762",0.0536,0.0536
"763",0.04485,0.04485
"764",0.0333,0.0333
"765",0.08525,0.08525
"766",0.0486,0.0486
"767",0.1012,0.1012
"768",0.0391,0.0391
"769",0.04005,0.04005
"770",0.0238,0.0238
"771",0.0372,0.0372
"772",0.0276,0.0276
"773",0.03325,0.03325
"774",0.0359,0.0359
"775",0.09,0.09
"776",0.0575,0.0575
"777",0.0882,0.0882
"778",0.0526,0.0526
"779",0.09325,0.09325
"780",0.0574,0.0574
"781",0.1257,0.1257
"782",0.0809,0.0809
"783",0.1518,0.1518
"784",0.0792,0.0792
"785",0.06535,0.06535
"786",0.0475,0.0475
"787",0.06255,0.06255
"788",0.0304,0.0304
"789",0.089,0.089
"790",0.0467,0.0467
"791",0.0395,0.0395
"792",0.0232,0.0232
"793",0.02105,0.02105
"794",0.0369,0.0369
"795",0.0482,0.0482
"796",0.0188,0.0188
"797",0.0707,0.0707
"798",0.0187,0.0187
"799",0.0381,0.0381
"800",0.0524,0.0524
"801",0.0557,0.0557
"802",0.0579,0.0579
"803",0.05715,0.05715
"804",0.0266,0.0266
"805",0.03455,0.03455
"806",0.0336,0.0336
"807",0.08075,0.08075
"808",0.0513,0.0513
"809",0.0436,0.0436
"810",0.0844,0.0844
"811",0.10525,0.10525
"812",0.0551,0.0551
"813",0.0614,0.0614
"814",0.0597,0.0597
"815",0.1,0.1
"816",0.063,0.063
"817",0.11845,0.11845
"818",0.0648,0.0648
"819",0.09025,0.09025
"820",0.0686,0.0686
"821",0.04485,0.04485
"822",0.0568,0.0568
"823",0.04045,0.04045
"824",0.0426,0.0426
"825",0.0305,0.0305
"826",0.0309,0.0309
