"station"	"date"	"layer"	"tp..Data.values"	"tp..Data.value2"	"tp.remark.codes"	"tp.value.codes"	"tp.reporting.level"	"tp.reporting.method"	"tp.reporting.units"	"tp.analyte.method"	"tp.analyte.name"	"tp.unique.code"
"CB5.4"	1993-10-13	"B"	0.03970	0.03970	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-10-13	"S"	0.02770	0.02770	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-11-15	"B"	0.02090	0.02090	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-11-15	"S"	0.01920	0.01920	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-12-06	"B"	0.03910	0.03910	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-12-06	"S"	0.02060	0.02060	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-01-05	"B"	0.08600	0.08600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-01-05	"S"	0.02500	0.02500	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-02-08	"B"	0.04880	0.04880	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-02-08	"S"	0.01450	0.01450	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-03-07	"B"	0.03850	0.03850	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-03-07	"S"	0.01350	0.01350	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-05	"B"	0.03570	0.03570	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-05	"S"	0.01890	0.01890	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-19	"B"	0.04980	0.04980	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-19	"S"	0.02480	0.02480	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-02	"B"	0.03280	0.03280	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-02	"S"	0.02290	0.02290	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-24	"B"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-24	"S"	0.02140	0.02140	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-13	"B"	0.03110	0.03110	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-13	"S"	0.02710	0.02710	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-29	"B"	0.03170	0.03170	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-29	"S"	0.03530	0.03530	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-12	"B"	0.06290	0.06290	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-12	"S"	0.04410	0.04410	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-25	"B"	0.06170	0.06170	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-25	"S"	0.03960	0.03960	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-15	"B"	0.04250	0.04250	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-15	"S"	0.03380	0.03380	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-30	"B"	0.05200	0.05200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-30	"S"	0.03410	0.03410	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-13	"B"	0.04240	0.04240	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-13	"S"	0.03000	0.03000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-27	"B"	0.05230	0.05230	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-27	"S"	0.02890	0.02890	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-10-17	"B"	0.04460	0.04460	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-10-17	"S"	0.03060	0.03060	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-11-14	"B"	0.02890	0.02890	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-11-14	"S"	0.02780	0.02780	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-12-12	"B"	0.02810	0.02810	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-12-12	"S"	0.02230	0.02230	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-01-09	"B"	0.04000	0.04000	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-01-09	"S"	0.01790	0.01790	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-02-14	"B"	0.07940	0.07940	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-02-14	"S"	0.02120	0.02120	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-03-06	"B"	0.06370	0.06370	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-03-06	"S"	0.01850	0.01850	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-11	"B"	0.02480	0.02480	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-11	"S"	0.01860	0.01860	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-25	"B"	0.03260	0.03260	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-25	"S"	0.01750	0.01750	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-09	"B"	0.04210	0.04210	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-09	"S"	0.01700	0.01700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-22	"B"	0.04130	0.04130	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-22	"S"	0.01670	0.01670	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-08	"B"	0.03110	0.03110	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-08	"S"	0.02180	0.02180	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-20	"B"	0.04110	0.04110	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-20	"S"	0.03060	0.03060	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-11	"B"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-11	"S"	0.03780	0.03780	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-24	"B"	0.06470	0.06470	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-24	"S"	0.03580	0.03580	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-10	"B"	0.06430	0.06430	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-10	"S"	0.05240	0.05240	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-22	"B"	0.04670	0.04670	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-22	"S"	0.04000	0.04000	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-05	"B"	0.10110	0.10110	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-05	"S"	0.03320	0.03320	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-19	"B"	0.05530	0.05530	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-19	"S"	0.02530	0.02530	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-10-17	"B"	0.04750	0.04750	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-10-17	"S"	0.03180	0.03180	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-11-13	"B"	0.02670	0.02670	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-11-13	"S"	0.02370	0.02370	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-12-12	"B"	0.03110	0.03110	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-12-12	"S"	0.01900	0.01900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-01-26	"B"	0.06900	0.06900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-01-26	"S"	0.03100	0.03100	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-02-14	"B"	0.07600	0.07600	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-02-14	"S"	0.03000	0.03000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-03-24	"B"	0.03500	0.03500	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-03-24	"S"	0.01600	0.01600	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-04-12	"B"	0.02400	0.02400	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-04-12	"S"	0.01500	0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-05-15	"B"	0.07400	0.07400	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-05-15	"S"	0.02300	0.02300	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-06-11	"B"	0.03900	0.03900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-06-11	"S"	0.02300	0.02300	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-10	"B"	0.04000	0.04000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-10	"S"	0.04200	0.04200	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-25	"B"	0.05000	0.05000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-25	"S"	0.03300	0.03300	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-06	"B"	0.07800	0.07800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-06	"S"	0.03500	0.03500	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-27	"B"	0.06900	0.06900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-27	"S"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-09-10	"B"	0.10800	0.10800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-09-10	"S"	0.06000	0.06000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-10-12	"B"	0.02400	0.02400	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-10-12	"S"	0.02600	0.02600	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-11-21	"B"	0.03200	0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-11-21	"S"	0.02700	0.02700	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-12-12	"B"	0.12300	0.12300	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-12-12	"S"	0.03100	0.03100	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-01-15	"B"	0.07700	0.07700	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-01-15	"S"	0.01900	0.01900	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-02-12	"B"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-02-12	"S"	0.01800	0.01800	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-03-05	"B"	0.03800	0.03800	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-03-05	"S"	0.01700	0.01700	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-04-03	"B"	0.06400	0.06400	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-04-03	"S"	0.04000	0.04000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-05-13	"B"	0.02200	0.02200	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-05-13	"S"	0.02100	0.02100	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-06-10	"B"	0.03580	0.03580	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-06-10	"S"	0.01830	0.01830	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-14	"B"	0.02880	0.02880	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-14	"S"	0.03310	0.03310	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-28	"B"	0.04800	0.04800	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-28	"S"	0.04880	0.04880	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-11	"B"	0.05720	0.05720	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-11	"S"	0.03560	0.03560	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-26	"B"	0.06090	0.06090	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-26	"S"	0.03290	0.03290	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-09-09	"B"	0.03640	0.03640	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-09-09	"S"	0.02760	0.02760	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-10-14	"B"	0.04180	0.04180	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-10-14	"S"	0.02310	0.02310	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-11-18	"B"	0.03470	0.03470	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-11-18	"S"	0.02250	0.02250	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-12-10	"B"	0.04340	0.04340	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-12-10	"S"	0.01830	0.01830	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-01-13	"B"	0.01600	0.01600	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-01-13	"S"	0.01150	0.01150	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-02-10	"B"	0.24710	0.24710	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-02-10	"S"	0.02730	0.02730	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-03-24	"B"	0.04410	0.04410	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-03-24	"S"	0.02630	0.02630	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-04-07	"B"	0.09980	0.09980	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-04-07	"S"	0.02210	0.02210	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-05-19	"B"	0.03570	0.03570	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-05-19	"S"	0.01940	0.01940	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-06-02	"B"	0.03320	0.03320	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-06-02	"S"	0.01660	0.01660	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-07-08	"B"	0.05250	0.05250	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-07-08	"S"	0.04950	0.04950	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-07-21	"B"	0.06290	0.06290	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-07-21	"S"	0.03060	0.03060	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-08-07	"B"	0.04780	0.04780	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-08-07	"S"	0.03050	0.03050	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-08-18	"B"	0.06660	0.06660	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-08-18	"S"	0.03360	0.03360	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-09-02	"B"	0.05680	0.05680	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-09-02	"S"	0.03430	0.03430	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-10-13	"B"	0.04580	0.04580	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-10-13	"S"	0.02170	0.02170	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-11-17	"B"	0.01970	0.01970	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-11-17	"S"	0.01490	0.01490	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-12-21	"B"	0.02540	0.02540	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-12-21	"S"	0.02210	0.02210	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-01-19	"B"	0.03200	0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-01-19	"S"	0.02020	0.02020	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-02-10	"B"	0.01490	0.01490	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-02-10	"S"	0.01230	0.01230	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-03-18	"B"	0.02570	0.02570	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-03-18	"S"	0.01550	0.01550	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-04-20	"B"	0.02140	0.02140	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-04-20	"S"	0.01570	0.01570	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-05-13	"B"	0.02700	0.02700	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-05-13	"S"	0.01790	0.01790	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-06-15	"B"	0.03110	0.03110	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-06-15	"S"	0.02480	0.02480	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-07-07	"B"	0.03220	0.03220	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-07-07	"S"	0.02810	0.02810	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-07-20	"B"	0.03610	0.03610	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-07-20	"S"	0.01970	0.01970	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-08-11	"S"	0.03410	0.03410	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-08-17	"B"	0.06560	0.06560	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-08-17	"S"	0.03140	0.03140	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-09-28	"B"	0.04820	0.04820	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-09-28	"S"	0.03120	0.03120	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-10-13	"B"	0.03240	0.03240	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-10-13	"S"	0.01660	0.01660	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-11-08	"B"	0.06720	0.06720	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-11-08	"S"	0.01210	0.01210	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-12-09	"B"	0.03030	0.03030	" "	""	NA	""	""	""	""	""
"CB5.4"	1999-12-09	"S"	0.02060	0.02060	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-02-22	"B"	0.03410	0.03410	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-02-22	"S"	0.01010	0.01010	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-03-15	"B"	0.02000	0.02000	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-03-15	"S"	0.01040	0.01040	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-04-20	"B"	0.02420	0.02420	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-04-20	"S"	0.01580	0.01580	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-06-02	"B"	0.05850	0.05850	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-06-02	"S"	0.04320	0.04320	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-06-19	"B"	0.02310	0.02310	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-06-19	"S"	0.03000	0.03000	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-07-13	"B"	0.04610	0.04610	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-07-13	"S"	0.04760	0.04760	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-07-27	"B"	0.06580	0.06580	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-07-27	"S"	0.04640	0.04640	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-08-10	"B"	0.05740	0.05740	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-08-10	"S"	0.04390	0.04390	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-08-23	"B"	0.06250	0.06250	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-08-23	"S"	0.02800	0.02800	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-09-12	"B"	0.04580	0.04580	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-09-12	"S"	0.02160	0.02160	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-10-12	"B"	0.03410	0.03410	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-10-12	"S"	0.02490	0.02490	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-12-21	"B"	0.02090	0.02090	" "	""	NA	""	""	""	""	""
"CB5.4"	2000-12-21	"S"	0.01630	0.01630	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-01-12	"B"	0.06630	0.06630	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-01-12	"S"	0.01380	0.01380	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-02-14	"B"	0.01530	0.01530	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-02-14	"S"	0.01220	0.01220	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-04-05	"B"	0.01790	0.01790	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-04-05	"S"	0.01350	0.01350	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-05-09	"B"	0.03320	0.03320	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-05-09	"S"	0.01450	0.01450	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-06-12	"B"	0.02280	0.02280	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-06-12	"S"	0.02170	0.02170	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-07-10	"B"	0.05720	0.05720	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-07-10	"S"	0.03110	0.03110	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-08-02	"B"	0.04570	0.04570	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-08-02	"S"	0.02450	0.02450	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-08-15	"B"	0.04410	0.04410	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-08-15	"S"	0.02290	0.02290	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-08-28	"B"	0.05740	0.05740	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-08-28	"S"	0.02500	0.02500	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-09-19	"B"	0.06470	0.06470	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-09-19	"S"	0.02930	0.02930	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-10-19	"B"	0.03220	0.03220	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-10-19	"S"	0.02740	0.02740	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-11-16	"B"	0.02650	0.02650	" "	""	NA	""	""	""	""	""
"CB5.4"	2001-11-16	"S"	0.02130	0.02130	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-01-15	"B"	0.01680	0.01680	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-01-15	"S"	0.01220	0.01220	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-02-19	"B"	0.01540	0.01540	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-02-19	"S"	0.01340	0.01340	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-04-24	"B"	0.02880	0.02880	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-04-24	"S"	0.01570	0.01570	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-05-22	"B"	0.02830	0.02830	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-05-22	"S"	0.01500	0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-06-19	"B"	0.03500	0.03500	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-06-19	"S"	0.03200	0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-07-17	"B"	0.14950	0.14950	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-07-17	"S"	0.02810	0.02810	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-07-30	"B"	0.03880	0.03880	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-07-30	"S"	0.03680	0.03680	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-08-13	"B"	0.05950	0.05950	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-08-13	"S"	0.02810	0.02810	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-09-06	"B"	0.04700	0.04700	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-09-06	"S"	0.02700	0.02700	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-09-17	"B"	0.03890	0.03890	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-09-17	"S"	0.02830	0.02830	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-11-25	"B"	0.01210	0.01210	" "	""	NA	""	""	""	""	""
"CB5.4"	2002-11-25	"S"	0.01800	0.01800	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-02-11	"B"	0.02660	0.02660	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-02-11	"S"	0.01360	0.01360	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-04-15	"B"	0.08530	0.08530	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-04-15	"S"	0.01410	0.01410	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-05-06	"B"	0.03710	0.03710	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-05-06	"S"	0.01600	0.01600	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-06-17	"B"	0.02550	0.02550	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-06-17	"S"	0.02350	0.02350	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-07-07	"B"	0.02930	0.02930	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-07-07	"S"	0.05320	0.05320	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-08-06	"B"	0.05040	0.05040	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-08-06	"S"	0.04030	0.04030	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-08-19	"B"	0.05890	0.05890	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-08-19	"S"	0.03190	0.03190	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-10-28	"B"	0.02420	0.02420	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-10-28	"S"	0.02740	0.02740	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-11-17	"B"	0.02210	0.02210	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-11-17	"S"	0.01880	0.01880	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-12-16	"B"	0.06550	0.06550	" "	""	NA	""	""	""	""	""
"CB5.4"	2003-12-16	"S"	0.02070	0.02070	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-02-19	"B"	0.02970	0.02970	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-02-19	"S"	0.01150	0.01150	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-03-17	"B"	0.08540	0.08540	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-03-17	"S"	0.00930	0.00930	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-04-21	"B"	0.03990	0.03990	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-04-21	"S"	0.01320	0.01320	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-05-11	"B"	0.03110	0.03110	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-05-11	"S"	0.01110	0.01110	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-06-08	"B"	0.02900	0.02900	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-06-08	"S"	0.02010	0.02010	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-06-22	"B"	0.03030	0.03030	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-06-22	"S"	0.02710	0.02710	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-07-07	"B"	0.04350	0.04350	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-07-07	"S"	0.03060	0.03060	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-07-20	"B"	0.02320	0.02320	" "	""	NA	""	""	""	""	""
"CB5.4"	2004-07-20	"S"	0.02110	0.02110	" "	""	NA	""	""	""	""	""
