"station"	"date"	"layer"	"po4f..Data.values"	"po4f..Data.value2"	"po4f.remark.codes"	"po4f.value.codes"	"po4f.reporting.level"	"po4f.reporting.method"	"po4f.reporting.units"	"po4f.analyte.method"	"po4f.analyte.name"	"po4f.unique.code"
"TF2.2"	2015-07-06	"B"	 0.017900	 0.017900	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-07-06	"S"	 0.018600	 0.018600	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-08-17	"B"	 0.003600	 0.003600	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-08-17	"S"	 0.004500	 0.004500	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-09-21	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-09-21	"S"	 0.008300	 0.008300	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-10-13	"B"	 0.014400	 0.014400	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-10-13	"S"	 0.022100	 0.022100	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-08-05	"B"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1985-08-05	"S"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1985-09-25	"B"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1985-09-25	"S"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1985-10-08	"B"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1985-10-08	"S"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1985-11-12	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-11-12	"S"	 0.020000	 0.020000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-12-11	"B"	 0.020000	 0.020000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-12-11	"S"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-03-12	"B"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-03-12	"S"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-04-09	"B"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-04-09	"S"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-05-14	"B"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-05-14	"S"	 0.000000	 0.010000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-06-11	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-06-11	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-07-16	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-07-16	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-08-13	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-08-13	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-09-23	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-09-23	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-10-09	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-10-09	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-11-19	"B"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-11-19	"S"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-12-10	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-12-10	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-01-07	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-01-07	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-03-12	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-03-12	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-04-08	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-04-08	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-05-07	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-05-07	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-06-03	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-06-03	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-07-08	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-07-08	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-08-05	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-08-05	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-09-03	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-09-03	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-10-07	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-10-07	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-11-19	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-11-19	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-12-16	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-12-16	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-02-24	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-02-24	"S"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-03-16	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-03-16	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-04-14	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-04-14	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-05-12	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-05-12	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-06-22	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-06-22	"S"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-07-20	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-07-20	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-08-11	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-08-11	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-09-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-09-22	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-10-06	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-10-06	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-11-22	"B"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-11-22	"S"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-12-07	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-12-07	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-01-19	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-01-19	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-02-16	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-02-16	"S"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-03-22	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-03-22	"S"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-04-06	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-04-06	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-05-04	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-05-04	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-06-15	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-06-15	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-07-27	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-07-27	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-08-17	"B"	 0.024000	 0.024000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-08-17	"S"	 0.026000	 0.026000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-09-14	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-09-14	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-10-12	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-10-12	"S"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-11-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-11-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-01-18	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-01-18	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-02-07	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-02-07	"S"	 0.002000	 0.004000	"i"	""	NA	""	""	""	""	""
"WT2.1"	1990-03-22	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-03-22	"S"	 0.004000	 0.006000	"i"	""	NA	""	""	""	""	""
"WT2.1"	1990-04-19	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-04-19	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-05-17	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-05-17	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-06-14	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-06-14	"S"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-07-19	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-07-19	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-08-16	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-08-16	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-09-13	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-09-13	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-10-31	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-10-31	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-11-15	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-11-15	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1990-12-13	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1990-12-13	"S"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-01-10	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-01-10	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-02-13	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-02-13	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-03-27	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-03-27	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-04-11	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-04-11	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-05-09	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-05-09	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-06-06	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-06-06	"S"	 0.014000	 0.014000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-07-11	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-07-11	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-08-08	"B"	 0.014000	 0.014000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-08-08	"S"	 0.014000	 0.014000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-09-26	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-09-26	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-10-21	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-10-21	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-11-07	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-11-07	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1991-12-10	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1991-12-10	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-01-08	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-01-08	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-02-27	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-02-27	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-04-01	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-04-01	"S"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-04-16	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-04-16	"S"	 0.002000	 0.004000	"i"	""	NA	""	""	""	""	""
"WT2.1"	1992-05-14	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-05-14	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-06-11	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-06-11	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-07-23	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-07-23	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-08-26	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-08-26	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-09-24	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-09-24	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-10-22	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-10-22	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1992-11-19	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-11-19	"S"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-12-16	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1992-12-16	"S"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-01-06	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-01-06	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-02-10	"B"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-02-10	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-03-11	"B"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-03-11	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-04-15	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-04-15	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-05-13	"B"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-05-13	"S"	 0.018000	 0.018000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-06-30	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1993-06-30	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1993-07-15	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-07-15	"S"	 0.009500	 0.009500	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-08-11	"B"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-08-11	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1993-09-16	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-09-16	"S"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-10-14	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-10-14	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-11-17	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-11-17	"S"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-12-09	"B"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1993-12-09	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-01-05	"B"	 0.019000	 0.019000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-01-05	"S"	 0.018000	 0.018000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-03-23	"B"	 0.018000	 0.018000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-03-23	"S"	 0.018000	 0.018000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-04-21	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-04-21	"S"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-05-26	"B"	 0.015000	 0.015000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-05-26	"S"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-06-29	"B"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-06-29	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-07-27	"B"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-07-27	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-08-31	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-08-31	"S"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-09-28	"B"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-09-28	"S"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-10-27	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-10-27	"S"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-11-16	"B"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-11-16	"S"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-12-15	"B"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"WT2.1"	1994-12-15	"S"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-01-11	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-01-11	"S"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-02-23	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1995-02-23	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1995-03-23	"B"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-03-23	"S"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-04-26	"B"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-04-26	"S"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-05-25	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-05-25	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-06-21	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-06-21	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-07-26	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-07-26	"S"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-08-23	"B"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-08-23	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-09-21	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-09-21	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-10-19	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-10-19	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-11-16	"B"	 0.014000	 0.014000	" "	""	NA	""	""	""	""	""
"WT2.1"	1995-11-16	"S"	 0.021000	 0.021000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-03-14	"B"	 0.017000	 0.017000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-03-14	"S"	 0.013000	 0.013000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-04-11	"B"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-04-11	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-05-16	"B"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-05-16	"S"	 0.013000	 0.013000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-06-27	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1996-06-27	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1996-07-11	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1996-07-11	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1996-08-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-08-08	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1996-09-12	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1996-09-12	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-10-10	"B"	 0.014000	 0.014000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-10-10	"S"	 0.015000	 0.015000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-11-21	"B"	 0.013000	 0.013000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-11-21	"S"	 0.014000	 0.014000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-12-11	"B"	 0.017000	 0.017000	" "	""	NA	""	""	""	""	""
"WT2.1"	1996-12-11	"S"	 0.018000	 0.018000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-02-13	"B"	 0.015000	 0.015000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-02-13	"S"	 0.016000	 0.016000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-03-20	"B"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-03-20	"S"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-04-17	"B"	 0.015000	 0.015000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-04-17	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1997-05-15	"B"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-05-15	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-06-26	"B"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-06-26	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-07-31	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1997-07-31	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1997-08-28	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-08-28	"S"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"WT2.1"	1997-09-25	"B"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1997-09-25	"S"	 0.000000	 0.004000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1997-10-29	"B"	 0.012000	 0.012000	" "	""	NA	""	""	""	""	""
