"station"	"date"	"layer"	"pp..Data.values"	"pp..Data.value2"	"pp.remark.codes"	"pp.value.codes"	"pp.reporting.level"	"pp.reporting.method"	"pp.reporting.units"	"pp.analyte.method"	"pp.analyte.name"	"pp.unique.code"
"CB5.1"	1985-06-17	"B"	 0.00740	 0.00740	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-06-17	"S"	 0.01940	 0.01940	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-07-08	"B"	 0.00960	 0.00960	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-07-08	"S"	 0.02180	 0.02180	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-07-22	"B"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-07-22	"S"	 0.01750	 0.01750	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-08-06	"B"	 0.01070	 0.01070	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-08-06	"S"	 0.01820	 0.01820	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-08-19	"B"	 0.00930	 0.00930	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-08-19	"S"	 0.02050	 0.02050	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-09-09	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-09-09	"S"	 0.01970	 0.01970	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-09-23	"B"	 0.01640	 0.01640	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-09-23	"S"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-10-07	"B"	 0.00830	 0.00830	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-10-07	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-10-21	"B"	 0.01310	 0.01310	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-10-21	"S"	 0.00810	 0.00810	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-11-12	"B"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-11-12	"S"	 0.01380	 0.01380	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-12-09	"B"	 0.03560	 0.03560	" "	""	NA	""	""	""	""	""
"CB5.1"	1985-12-09	"S"	 0.00780	 0.00780	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-01-06	"B"	 0.02280	 0.02280	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-01-06	"S"	 0.01720	 0.01720	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-02-10	"B"	 0.02330	 0.02330	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-02-10	"S"	 0.00880	 0.00880	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-03-10	"B"	 0.03410	 0.03410	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-03-10	"S"	 0.00950	 0.00950	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-03-24	"B"	 0.10100	 0.10100	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-03-24	"S"	 0.01770	 0.01770	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-04-07	"B"	 0.09370	 0.09370	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-04-07	"S"	 0.00950	 0.00950	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-04-21	"B"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-04-21	"S"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-05-12	"B"	 0.01960	 0.01960	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-05-12	"S"	 0.00570	 0.00570	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-05-26	"S"	 0.00670	 0.00670	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-06-09	"B"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-06-09	"S"	 0.01310	 0.01310	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-06-23	"B"	 0.00990	 0.00990	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-06-23	"S"	 0.01810	 0.01810	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-07-15	"B"	 0.00330	 0.00330	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-07-15	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-07-28	"B"	 0.00480	 0.00480	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-07-28	"S"	 0.01690	 0.01690	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-08-11	"B"	 0.00860	 0.00860	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-08-11	"S"	 0.01660	 0.01660	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-08-25	"B"	 0.01620	 0.01620	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-08-25	"S"	 0.02240	 0.02240	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-09-08	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-09-08	"S"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-09-22	"B"	 0.00590	 0.00590	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-09-22	"S"	 0.01120	 0.01120	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-10-08	"B"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-10-08	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-10-27	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-10-27	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-11-17	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-11-17	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-12-08	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1986-12-08	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-01-05	"B"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-01-05	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-02-24	"B"	 0.07300	 0.07300	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-02-24	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-03-09	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-03-09	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-03-24	"B"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-03-24	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-04-06	"B"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-04-06	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-04-20	"B"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-04-20	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-05-06	"B"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-05-06	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-05-18	"B"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-05-18	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-06-01	"B"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-06-01	"S"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-06-15	"B"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-06-15	"S"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-07-06	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-07-06	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-07-20	"B"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-07-20	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-08-03	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-08-03	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-08-17	"B"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-08-17	"S"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-09-01	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-09-01	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-09-14	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-09-14	"S"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-10-05	"B"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-10-05	"S"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-10-19	"B"	 0.01660	 0.01660	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-10-19	"S"	 0.00830	 0.00830	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-11-16	"B"	 0.00640	 0.00640	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-11-16	"S"	 0.00770	 0.00770	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-12-14	"B"	 0.01340	 0.01340	" "	""	NA	""	""	""	""	""
"CB5.1"	1987-12-14	"S"	 0.01550	 0.01550	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-01-11	"B"	 0.01650	 0.01650	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-01-11	"S"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-02-22	"B"	 0.03470	 0.03470	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-02-22	"S"	 0.00920	 0.00920	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-03-16	"B"	 0.04240	 0.04240	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-03-16	"S"	 0.00910	 0.00910	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-03-29	"B"	 0.02120	 0.02120	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-03-29	"S"	 0.00720	 0.00720	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-04-11	"B"	 0.01340	 0.01340	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-04-11	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-04-25	"B"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-04-25	"S"	 0.01270	 0.01270	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-05-09	"B"	 0.01630	 0.01630	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-05-09	"S"	 0.00950	 0.00950	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-05-23	"B"	 0.01770	 0.01770	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-05-23	"S"	 0.00640	 0.00640	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-06-06	"B"	 0.02430	 0.02430	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-06-06	"S"	 0.01380	 0.01380	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-06-20	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-06-20	"S"	 0.01880	 0.01880	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-07-05	"B"	 0.01170	 0.01170	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-07-05	"S"	 0.01740	 0.01740	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-07-18	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-07-18	"S"	 0.01950	 0.01950	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-08-08	"B"	 0.02670	 0.02670	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-08-08	"S"	 0.01550	 0.01550	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-08-22	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-08-22	"S"	 0.02330	 0.02330	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-09-06	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-09-06	"S"	 0.01680	 0.01680	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-09-21	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-09-21	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-10-03	"B"	 0.00850	 0.00850	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-10-03	"S"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-10-18	"B"	 0.01150	 0.01150	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-10-18	"S"	 0.00860	 0.00860	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-11-22	"B"	 0.02230	 0.02230	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-11-22	"S"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-12-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	1988-12-05	"S"	 0.00790	 0.00790	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-01-17	"B"	 0.02360	 0.02360	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-01-17	"S"	 0.00550	 0.00550	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-02-13	"B"	 0.03340	 0.03340	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-02-13	"S"	 0.00720	 0.00720	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-03-06	"B"	 0.02810	 0.02810	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-03-06	"S"	 0.00860	 0.00860	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-03-20	"B"	 0.04010	 0.04010	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-03-20	"S"	 0.00620	 0.00620	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-04-03	"B"	 0.02060	 0.02060	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-04-03	"S"	 0.00820	 0.00820	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-04-17	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-04-17	"S"	 0.00780	 0.00780	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-05-01	"B"	 0.02750	 0.02750	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-05-01	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-05-15	"B"	 0.00950	 0.00950	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-05-15	"S"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-06-12	"B"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-06-12	"S"	 0.01380	 0.01380	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-06-26	"B"	 0.00820	 0.00820	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-06-26	"S"	 0.01970	 0.01970	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-07-10	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-07-10	"S"	 0.02980	 0.02980	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-07-24	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-07-24	"S"	 0.02980	 0.02980	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-08-14	"B"	 0.01740	 0.01740	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-08-14	"S"	 0.06330	 0.06330	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-08-28	"B"	 0.00880	 0.00880	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-08-28	"S"	 0.02370	 0.02370	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-11	"B"	 0.02130	 0.02130	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-11	"S"	 0.03010	 0.03010	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-25	"B"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-09-25	"S"	 0.02290	 0.02290	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-09	"B"	 0.03760	 0.03760	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-09	"S"	 0.01540	 0.01540	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-23	"B"	 0.01470	 0.01470	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-10-23	"S"	 0.01120	 0.01120	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-11-13	"B"	 0.04440	 0.04440	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-11-13	"S"	 0.01280	 0.01280	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-12-11	"B"	 0.03430	 0.03430	" "	""	NA	""	""	""	""	""
"CB5.1"	1989-12-11	"S"	 0.02350	 0.02350	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-01-08	"B"	 0.02540	 0.02540	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-01-08	"S"	 0.00720	 0.00720	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-02-06	"B"	 0.02780	 0.02780	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-02-06	"S"	 0.00760	 0.00760	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-05	"B"	 0.02310	 0.02310	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-05	"S"	 0.01120	 0.01120	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-19	"B"	 0.01740	 0.01740	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-03-19	"S"	 0.01260	 0.01260	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-02	"B"	 0.01930	 0.01930	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-02	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-16	"B"	 0.01730	 0.01730	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-04-16	"S"	 0.01140	 0.01140	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-14	"B"	 0.01030	 0.01030	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-14	"S"	 0.00970	 0.00970	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-29	"B"	 0.01810	 0.01810	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-05-29	"S"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-11	"B"	 0.01180	 0.01180	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-11	"S"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-25	"B"	 0.01240	 0.01240	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-06-25	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-12	"B"	 0.01690	 0.01690	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-12	"S"	 0.03050	 0.03050	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-16	"B"	 0.00850	 0.00850	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-16	"S"	 0.02710	 0.02710	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-24	"B"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-24	"S"	 0.02390	 0.02390	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-30	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-07-30	"S"	 0.02050	 0.02050	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-08	"B"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-08	"S"	 0.02020	 0.02020	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-13	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-13	"S"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-21	"B"	 0.00980	 0.00980	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-21	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-27	"B"	 0.00520	 0.00520	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-08-27	"S"	 0.01580	 0.01580	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-04	"B"	 0.02520	 0.02520	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-04	"S"	 0.02550	 0.02550	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-10	"B"	 0.03260	 0.03260	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-10	"S"	 0.02260	 0.02260	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-19	"B"	 0.01360	 0.01360	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-19	"S"	 0.01730	 0.01730	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-24	"B"	 0.01890	 0.01890	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-09-24	"S"	 0.01790	 0.01790	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-09	"B"	 0.02220	 0.02220	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-09	"S"	 0.01570	 0.01570	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-15	"B"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-15	"S"	 0.01510	 0.01510	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-22	"B"	 0.01650	 0.01650	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-22	"S"	 0.01230	 0.01230	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-29	"B"	 0.07900	 0.07900	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-10-29	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-14	"B"	 0.06520	 0.06520	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-14	"S"	 0.01070	 0.01070	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-19	"B"	 0.02320	 0.02320	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-11-19	"S"	 0.01260	 0.01260	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-10	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-10	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-18	"B"	 0.01160	 0.01160	" "	""	NA	""	""	""	""	""
"CB5.1"	1990-12-18	"S"	 0.01010	 0.01010	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-07	"B"	 0.01520	 0.01520	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-07	"S"	 0.01110	 0.01110	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-17	"B"	 0.01590	 0.01590	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-01-17	"S"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-11	"B"	 0.03050	 0.03050	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-11	"S"	 0.01290	 0.01290	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-18	"B"	 0.01910	 0.01910	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-02-18	"S"	 0.01180	 0.01180	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-04	"B"	 0.01720	 0.01720	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-04	"S"	 0.01010	 0.01010	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-12	"B"	 0.04630	 0.04630	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-12	"S"	 0.01190	 0.01190	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-18	"B"	 0.03660	 0.03660	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-18	"S"	 0.00860	 0.00860	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-26	"B"	 0.04830	 0.04830	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-03-26	"S"	 0.00770	 0.00770	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-08	"B"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-08	"S"	 0.01010	 0.01010	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-15	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-15	"S"	 0.00810	 0.00810	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-22	"B"	 0.03490	 0.03490	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-22	"S"	 0.00820	 0.00820	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-29	"B"	 0.00920	 0.00920	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-04-29	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-06	"B"	 0.01080	 0.01080	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-06	"S"	 0.00560	 0.00560	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-13	"B"	 0.01120	 0.01120	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-13	"S"	 0.00660	 0.00660	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-20	"B"	 0.00860	 0.00860	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-20	"S"	 0.01220	 0.01220	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-28	"B"	 0.00740	 0.00740	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-05-28	"S"	 0.01140	 0.01140	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-03	"B"	 0.00480	 0.00480	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-03	"S"	 0.01150	 0.01150	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-10	"B"	 0.00780	 0.00780	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-10	"S"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-17	"B"	 0.00450	 0.00450	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-17	"S"	 0.01640	 0.01640	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-24	"B"	 0.03510	 0.03510	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-06-24	"S"	 0.01860	 0.01860	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-08	"B"	 0.00580	 0.00580	" "	""	NA	""	""	""	""	""
"CB5.1"	1991-07-08	"S"	 0.01790	 0.01790	" "	""	NA	""	""	""	""	""
