"station"	"date"	"layer"	"tdn..Data.values"	"tdn..Data.value2"	"tdn.remark.codes"	"tdn.value.codes"	"tdn.reporting.level"	"tdn.reporting.method"	"tdn.reporting.units"	"tdn.analyte.method"	"tdn.analyte.name"	"tdn.unique.code"
"CB3.3C"	1992-03-12	"B"	0.47500	0.47500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"S"	0.86000	0.86000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"S"	1.32000	1.32000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"B"	0.71000	0.71000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"S"	1.07000	1.07000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"B"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"S"	1.23000	1.23000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"B"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"S"	1.00000	1.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"S"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"B"	0.67500	0.67500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"S"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"B"	0.73000	0.73000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"S"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"B"	0.76000	0.76000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"B"	0.72500	0.72500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"B"	0.62500	0.62500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"S"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"B"	0.51500	0.51500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"B"	0.46500	0.46500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"S"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"S"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"S"	0.64000	0.64000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"S"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"B"	0.51500	0.51500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"S"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"B"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"S"	0.78000	0.78000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"B"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"S"	0.99000	0.99000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"B"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"S"	0.87000	0.87000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"B"	0.64000	0.64000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"S"	0.92000	0.92000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"B"	0.70500	0.70500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"S"	2.23000	2.23000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"B"	0.64500	0.64500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"S"	1.33000	1.33000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"B"	1.03000	1.03000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"S"	1.32000	1.32000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"B"	0.91000	0.91000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"S"	1.18000	1.18000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"B"	0.84500	0.84500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"S"	0.97000	0.97000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"B"	0.72500	0.72500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"S"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"B"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"S"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"B"	0.84500	0.84500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"B"	0.71500	0.71500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"B"	0.75000	0.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"B"	0.67000	0.67000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"B"	0.67500	0.67500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"S"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"B"	0.54500	0.54500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"S"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"B"	0.63500	0.63500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"S"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"S"	1.14000	1.14000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"S"	0.99000	0.99000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"B"	0.66000	0.66000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"S"	1.37000	1.37000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"B"	0.87000	0.87000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"S"	1.54000	1.54000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"B"	1.22000	1.22000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"S"	1.66000	1.66000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"B"	1.34500	1.34500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"S"	1.27000	1.27000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"B"	1.19500	1.19500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"S"	1.24000	1.24000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"B"	0.95500	0.95500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"S"	0.84000	0.84000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"B"	0.84500	0.84500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"S"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"B"	0.78500	0.78500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"S"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"B"	0.86000	0.86000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"B"	0.78000	0.78000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"B"	0.93000	0.93000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"S"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"B"	0.67000	0.67000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"S"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"B"	0.62500	0.62500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"B"	0.67000	0.67000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"S"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"B"	0.53500	0.53500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"S"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"B"	0.65500	0.65500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"S"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"S"	0.97000	0.97000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"B"	0.49500	0.49500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"S"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"B"	0.69500	0.69500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"S"	0.98000	0.98000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"B"	0.51500	0.51500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"S"	0.98000	0.98000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"B"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"S"	0.85000	0.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"B"	0.61500	0.61500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"S"	1.05000	1.05000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"B"	0.66500	0.66500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"S"	0.95000	0.95000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"B"	0.74000	0.74000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"S"	0.69000	0.69000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"B"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"B"	0.77000	0.77000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"B"	0.75000	0.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"B"	0.79000	0.79000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"B"	0.74000	0.74000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"B"	0.65500	0.65500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"B"	0.72000	0.72000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"B"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"B"	0.44500	0.44500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"B"	0.52500	0.52500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"B"	0.61500	0.61500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"B"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"S"	0.90000	0.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"B"	0.63500	0.63500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"S"	1.00000	1.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"B"	0.64000	0.64000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"S"	1.99000	1.99000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"B"	0.85500	0.85500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"S"	1.31000	1.31000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"B"	0.73000	0.73000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"S"	1.46000	1.46000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"B"	0.91000	0.91000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"S"	1.19000	1.19000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"B"	1.28000	1.28000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"S"	1.33000	1.33000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"B"	1.27000	1.27000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"S"	1.34000	1.34000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"B"	0.78500	0.78500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"S"	0.96000	0.96000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"B"	0.64500	0.64500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"S"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"B"	0.84500	0.84500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"S"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"B"	0.89500	0.89500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"S"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"B"	0.80000	0.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"S"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"B"	0.88500	0.88500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"B"	0.71500	0.71500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"S"	0.69000	0.69000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"B"	0.66500	0.66500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"S"	1.14000	1.14000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"B"	0.67000	0.67000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"S"	1.24000	1.24000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"B"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"S"	1.18400	1.18400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"B"	0.93000	0.93000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"S"	1.50000	1.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"B"	0.96500	0.96500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"S"	1.29000	1.29000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"B"	0.72000	0.72000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"S"	1.19000	1.19000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"B"	0.80000	0.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"S"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"B"	0.77500	0.77500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"S"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"B"	0.76500	0.76500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"S"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"B"	0.73000	0.73000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"B"	0.75000	0.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"B"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"B"	0.56500	0.56500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"S"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"B"	0.54500	0.54500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"B"	0.51500	0.51500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"S"	0.80000	0.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"B"	0.44500	0.44500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"S"	0.66000	0.66000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"B"	0.39600	0.39600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"S"	0.47700	0.47700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"B"	0.46700	0.46700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"S"	1.09600	1.09600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"B"	0.81000	0.81000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"S"	1.43000	1.43000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"B"	0.70500	0.70500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"S"	1.49000	1.49000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"B"	0.68500	0.68500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"S"	1.23000	1.23000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"B"	0.76500	0.76500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"S"	0.87000	0.87000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"B"	0.75500	0.75500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"S"	1.16000	1.16000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"B"	0.72500	0.72500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"S"	0.76000	0.76000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"B"	0.71000	0.71000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"B"	0.73000	0.73000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"S"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"B"	0.88000	0.88000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"B"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"B"	0.52500	0.52500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"S"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"B"	0.42500	0.42500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"S"	0.92000	0.92000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"B"	0.61500	0.61500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"S"	0.85000	0.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"S"	0.85000	0.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"B"	0.63500	0.63500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"S"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"B"	0.71500	0.71500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-07	"B"	0.60500	0.60500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-07	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-20	"B"	0.48500	0.48500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-20	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-04	"B"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-04	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-17	"B"	0.38500	0.38500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-17	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-09-21	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-09-21	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-10-06	"B"	0.50500	0.50500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-10-06	"S"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-11-02	"B"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-11-02	"S"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-12-07	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-12-07	"S"	0.72000	0.72000	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-01-19	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-01-19	"S"	0.72000	0.72000	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-02-16	"B"	0.35500	0.35500	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-02-16	"S"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-03-15	"B"	0.52500	0.52500	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-03-15	"S"	0.80000	0.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-04-11	"B"	0.58500	0.58500	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-04-11	"S"	1.31000	1.31000	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-04-26	"B"	0.64000	0.64000	" "	""	NA	""	""	""	""	""
