"station"	"date"	"layer"	"nh4f..Data.values"	"nh4f..Data.value2"	"nh4f.remark.codes"	"nh4f.value.codes"	"nh4f.reporting.level"	"nh4f.reporting.method"	"nh4f.reporting.units"	"nh4f.analyte.method"	"nh4f.analyte.name"	"nh4f.unique.code"
"CB3.3C"	1991-10-02	"B"	 0.05750	 0.05750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-02	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"B"	 0.08950	 0.08950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"B"	 0.08150	 0.08150	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"S"	 0.06500	 0.06500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"B"	 0.12800	 0.12800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"B"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"B"	 0.03750	 0.03750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"B"	 0.09800	 0.09800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"S"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"B"	 0.10150	 0.10150	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"S"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"B"	 0.09250	 0.09250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"S"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"B"	 0.15000	 0.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"S"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"B"	 0.10250	 0.10250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"B"	 0.15550	 0.15550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"B"	 0.27900	 0.27900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"S"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"B"	 0.35800	 0.35800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"S"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"B"	 0.39350	 0.39350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"B"	 0.27450	 0.27450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"B"	 0.36050	 0.36050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"B"	 0.18350	 0.18350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"B"	 0.08300	 0.08300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"B"	 0.05750	 0.05750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"S"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"B"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"B"	 0.11600	 0.11600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"S"	 0.04400	 0.04400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"B"	 0.12650	 0.12650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"B"	 0.08950	 0.08950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"S"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"B"	 0.06550	 0.06550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"B"	 0.05250	 0.05250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"S"	 0.05200	 0.05200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"B"	 0.06750	 0.06750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"B"	 0.06300	 0.06300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"S"	 0.06400	 0.06400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"B"	 0.12400	 0.12400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"S"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"B"	 0.25500	 0.25500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"S"	 0.08900	 0.08900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"B"	 0.29850	 0.29850	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"B"	 0.30900	 0.30900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"B"	 0.38900	 0.38900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"B"	 0.38650	 0.38650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"S"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"B"	 0.51500	 0.51500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"B"	 0.39600	 0.39600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"S"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"B"	 0.38850	 0.38850	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"B"	 0.33300	 0.33300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"B"	 0.29100	 0.29100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"S"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"B"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"B"	 0.11250	 0.11250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"B"	 0.13500	 0.13500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"B"	 0.06550	 0.06550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"S"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"B"	 0.09000	 0.09000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"B"	 0.08450	 0.08450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"S"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"B"	 0.11400	 0.11400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"S"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"B"	 0.20100	 0.20100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"S"	 0.08900	 0.08900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"B"	 0.40900	 0.40900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"S"	 0.10500	 0.10500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"B"	 0.41700	 0.41700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"S"	 0.16400	 0.16400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"B"	 0.21200	 0.21200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"B"	 0.31900	 0.31900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"B"	 0.35600	 0.35600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"S"	 0.06300	 0.06300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"B"	 0.47250	 0.47250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"B"	 0.40250	 0.40250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"B"	 0.53550	 0.53550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"S"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"B"	 0.32850	 0.32850	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"B"	 0.16450	 0.16450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"B"	 0.20650	 0.20650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"B"	 0.17750	 0.17750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"S"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"B"	 0.16250	 0.16250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"S"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"B"	 0.18550	 0.18550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"B"	 0.09750	 0.09750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"B"	 0.07650	 0.07650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"S"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"B"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"B"	 0.14600	 0.14600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"S"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"B"	 0.13800	 0.13800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"S"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"B"	 0.14850	 0.14850	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"B"	 0.16550	 0.16550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"B"	 0.32450	 0.32450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"B"	 0.36550	 0.36550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"B"	 0.39600	 0.39600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"B"	 0.34900	 0.34900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"B"	 0.33550	 0.33550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"B"	 0.05200	 0.05200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"B"	 0.09000	 0.09000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"B"	 0.11000	 0.11000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"B"	 0.06400	 0.06400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"S"	 0.00000	 0.00300	"<"	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"B"	 0.16700	 0.16700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"B"	 0.10250	 0.10250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"S"	 0.12700	 0.12700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"B"	 0.09100	 0.09100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"B"	 0.08500	 0.08500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"S"	 0.17000	 0.17000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"B"	 0.08550	 0.08550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"S"	 0.15400	 0.15400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"B"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"S"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"B"	 0.16000	 0.16000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"B"	 0.43950	 0.43950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"S"	 0.07900	 0.07900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"B"	 0.37350	 0.37350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"S"	 0.18400	 0.18400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"B"	 0.32950	 0.32950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"S"	 0.07400	 0.07400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"B"	 0.35650	 0.35650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"S"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"B"	 0.48050	 0.48050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"B"	 0.55100	 0.55100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"S"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"B"	 0.44950	 0.44950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"B"	 0.41900	 0.41900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"B"	 0.36900	 0.36900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"B"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"B"	 0.16750	 0.16750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"S"	 0.07600	 0.07600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"B"	 0.14550	 0.14550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"S"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"B"	 0.35900	 0.35900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"S"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"B"	 0.27100	 0.27100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"B"	 0.28800	 0.28800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"S"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"B"	 0.15800	 0.15800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"S"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"B"	 0.24700	 0.24700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"S"	 0.10900	 0.10900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"B"	 0.33050	 0.33050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"S"	 0.03000	 0.03000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"B"	 0.32100	 0.32100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"S"	 0.00000	 0.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"B"	 0.30100	 0.30100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"B"	 0.45800	 0.45800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"S"	 0.03400	 0.03400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"B"	 0.42600	 0.42600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"B"	 0.37900	 0.37900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"B"	 0.29000	 0.29000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"S"	 0.00200	 0.00200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"B"	 0.00950	 0.00950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"B"	 0.00750	 0.00750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"B"	 0.11050	 0.11050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"S"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"B"	 0.10300	 0.10300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"S"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"B"	 0.15300	 0.15300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"S"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"B"	 0.21450	 0.21450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"S"	 0.15000	 0.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"B"	 0.16050	 0.16050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"S"	 0.11200	 0.11200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"B"	 0.26100	 0.26100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"S"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"B"	 0.28850	 0.28850	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"B"	 0.35750	 0.35750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"B"	 0.33450	 0.33450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"S"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"B"	 0.49050	 0.49050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"B"	 0.47050	 0.47050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"B"	 0.46450	 0.46450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"B"	 0.40650	 0.40650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"B"	 0.38000	 0.38000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"B"	 0.00950	 0.00950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"B"	 0.09750	 0.09750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"B"	 0.10350	 0.10350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"B"	 0.04650	 0.04650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"S"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"B"	 0.05650	 0.05650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"B"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"B"	 0.11550	 0.11550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"B"	 0.17550	 0.17550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"B"	 0.11400	 0.11400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"B"	 0.21400	 0.21400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
