"station"	"date"	"layer"	"tss..Data.values"	"tss..Data.value2"	"tss.remark.codes"	"tss.value.codes"	"tss.reporting.level"	"tss.reporting.method"	"tss.reporting.units"	"tss.analyte.method"	"tss.analyte.name"	"tss.unique.code"
"CB3.3C"	1991-09-17	"S"	   8.10000	   8.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-02	"B"	  15.55000	  15.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-02	"S"	   9.10000	   9.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"B"	  20.45000	  20.45000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"B"	   6.10000	   6.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"S"	   2.50000	   2.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"B"	   7.70000	   7.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"B"	  13.25000	  13.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"S"	   8.30000	   8.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"B"	  19.80000	  19.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"S"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"B"	  13.25000	  13.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"S"	  15.10000	  15.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"B"	  14.25000	  14.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"B"	  43.85000	  43.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"B"	  17.50000	  17.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"B"	  38.10000	  38.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"S"	  28.50000	  28.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"B"	  12.75000	  12.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"S"	   3.70000	   3.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"B"	   9.15000	   9.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"S"	   5.20000	   5.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"B"	   4.20000	   4.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"S"	   5.20000	   5.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"B"	   5.25000	   5.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"S"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"B"	  15.75000	  15.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"S"	   7.20000	   7.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"B"	   8.15000	   8.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"S"	  10.30000	  10.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"B"	   9.70000	   9.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"S"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"B"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"S"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"B"	  11.75000	  11.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"B"	  30.20000	  30.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"S"	   7.70000	   7.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"B"	   9.30000	   9.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"S"	   3.70000	   3.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"B"	  25.15000	  25.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"S"	   9.40000	   9.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"B"	  18.75000	  18.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"B"	  84.00000	  84.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"B"	  13.85000	  13.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"B"	  24.75000	  24.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"S"	   8.10000	   8.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"B"	  15.85000	  15.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"S"	   9.10000	   9.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"B"	  20.80000	  20.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"S"	  15.60000	  15.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"B"	  48.00000	  48.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"S"	  25.20000	  25.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"B"	  16.40000	  16.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"B"	  16.75000	  16.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"S"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"B"	  15.40000	  15.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"B"	  11.65000	  11.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"S"	   7.10000	   7.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"B"	  10.85000	  10.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"S"	   3.60000	   3.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"B"	   6.35000	   6.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"S"	   5.60000	   5.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"B"	   4.15000	   4.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"B"	   5.50000	   5.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"S"	   5.80000	   5.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"B"	  15.50000	  15.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"S"	   6.20000	   6.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"B"	  59.65000	  59.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"S"	   7.90000	   7.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"B"	  49.00000	  49.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"S"	   6.50000	   6.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"B"	  10.90000	  10.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"B"	  14.65000	  14.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"S"	   7.30000	   7.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"B"	  26.60000	  26.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"S"	  13.90000	  13.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"B"	  10.25000	  10.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"S"	   6.30000	   6.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"B"	 152.50000	 152.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"B"	  25.65000	  25.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"S"	   9.30000	   9.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"B"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"S"	  17.60000	  17.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"B"	  13.90000	  13.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"S"	  15.20000	  15.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"B"	  29.80000	  29.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"B"	  51.60000	  51.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"S"	   6.70000	   6.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"B"	  20.45000	  20.45000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"B"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"S"	   9.50000	   9.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"B"	  15.80000	  15.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"B"	  10.20000	  10.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"S"	   8.60000	   8.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"B"	  10.90000	  10.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"S"	   9.20000	   9.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"S"	   7.80000	   7.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"B"	  10.55000	  10.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"S"	   8.30000	   8.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"B"	   9.70000	   9.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"B"	  11.25000	  11.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"S"	   7.60000	   7.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"B"	   8.60000	   8.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"S"	   7.20000	   7.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"B"	  35.00000	  35.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"B"	  35.10000	  35.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"S"	   7.50000	   7.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"B"	  13.55000	  13.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"S"	   6.50000	   6.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"B"	  16.85000	  16.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"B"	 215.25000	 215.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"S"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"B"	  58.50000	  58.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"S"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"B"	  17.10000	  17.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"S"	  13.20000	  13.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"B"	  10.60000	  10.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"S"	   3.40000	   3.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"B"	  13.90000	  13.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"S"	   6.90000	   6.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"B"	   5.80000	   5.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"S"	  16.60000	  16.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"B"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"S"	   5.70000	   5.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"B"	   4.35000	   4.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"S"	   7.50000	   7.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"B"	  49.15000	  49.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"S"	   7.80000	   7.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"B"	   6.10000	   6.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"S"	   8.80000	   8.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"B"	  12.35000	  12.35000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"S"	  25.80000	  25.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"B"	   6.05000	   6.05000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"S"	   7.50000	   7.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"B"	   8.45000	   8.45000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"S"	   5.70000	   5.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"B"	   7.85000	   7.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"S"	   3.90000	   3.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"B"	  12.80000	  12.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"S"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"B"	   5.55000	   5.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"S"	   4.10000	   4.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"B"	  16.15000	  16.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"S"	   8.20000	   8.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"B"	  38.50000	  38.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"S"	   5.70000	   5.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"B"	  14.40000	  14.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"S"	  51.50000	  51.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"B"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"B"	  19.30000	  19.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"S"	   7.60000	   7.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"B"	  66.00000	  66.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"B"	  86.25000	  86.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"S"	  11.60000	  11.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"B"	   7.05000	   7.05000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"S"	   5.10000	   5.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"B"	  14.45000	  14.45000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"S"	   6.20000	   6.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"B"	   8.75000	   8.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"S"	   5.50000	   5.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"B"	   4.90000	   4.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"B"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"S"	   8.20000	   8.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"B"	  47.50000	  47.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"S"	   6.30000	   6.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"B"	   7.30000	   7.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"S"	   9.40000	   9.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"B"	  17.40000	  17.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"S"	  11.70000	  11.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"B"	  15.10000	  15.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"S"	  18.90000	  18.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"B"	  36.30000	  36.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"S"	  28.30000	  28.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"B"	  51.00000	  51.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"B"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"S"	   6.10000	   6.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"B"	  65.65000	  65.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"S"	  13.40000	  13.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"B"	  32.15000	  32.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"S"	   9.30000	   9.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"B"	  19.30000	  19.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"S"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"B"	  18.30000	  18.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"S"	   6.30000	   6.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"B"	  13.25000	  13.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"S"	  10.90000	  10.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"B"	  22.05000	  22.05000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"S"	   7.50000	   7.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"B"	  14.60000	  14.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"B"	   4.15000	   4.15000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"S"	   7.90000	   7.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"B"	   9.75000	   9.75000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"S"	   9.10000	   9.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"B"	   5.85000	   5.85000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"B"	  14.55000	  14.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"S"	   6.50000	   6.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"B"	  19.25000	  19.25000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"S"	   4.60000	   4.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"B"	  80.00000	  80.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"S"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"B"	  47.40000	  47.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"S"	  12.70000	  12.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"B"	  66.70000	  66.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"S"	   9.20000	   9.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"B"	  22.80000	  22.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"S"	   8.70000	   8.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"B"	  15.90000	  15.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"S"	   6.80000	   6.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"B"	   5.90000	   5.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"S"	   7.20000	   7.20000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"B"	  11.90000	  11.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"S"	   7.10000	   7.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"B"	  10.65000	  10.65000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"S"	  12.60000	  12.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"B"	  42.40000	  42.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"S"	   6.10000	   6.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"B"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"S"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"B"	  16.45000	  16.45000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"S"	   8.30000	   8.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"B"	   9.10000	   9.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"B"	  10.70000	  10.70000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"B"	   7.80000	   7.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"S"	   4.80000	   4.80000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"B"	  78.50000	  78.50000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"S"	   3.10000	   3.10000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"B"	  66.00000	  66.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"S"	   4.30000	   4.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"B"	  10.95000	  10.95000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"S"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"B"	  42.30000	  42.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"S"	   7.60000	   7.60000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"B"	  19.55000	  19.55000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"S"	   5.30000	   5.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"B"	  11.90000	  11.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"B"	  29.90000	  29.90000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"S"	   8.30000	   8.30000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"B"	   6.40000	   6.40000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"S"	   5.40000	   5.40000	" "	""	NA	""	""	""	""	""
