"station"	"date"	"layer"	"do..Data.values"	"do..Data.value2"	"do.remark.codes"	"do.value.codes"	"do.reporting.level"	"do.reporting.method"	"do.reporting.units"	"do.analyte.method"	"do.analyte.name"	"do.unique.code"
"LE3.1"	1988-10-12	"B"	 7.900000	 7.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-10-12	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-10-27	"B"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-10-27	"S"	 8.000000	 8.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-11-15	"B"	 8.700000	 8.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-11-15	"S"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-12-14	"B"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-12-14	"S"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-01-18	"B"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-01-18	"S"	11.000000	11.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-02-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-02-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-03-29	"B"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-03-29	"S"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-04-12	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-04-12	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-04-20	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-04-20	"S"	 8.900000	 8.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-05-04	"B"	 8.200000	 8.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-05-04	"S"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-05-18	"B"	 4.300000	 4.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-05-18	"S"	 6.600000	 6.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-06-05	"B"	 5.600000	 5.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-06-05	"S"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-06-19	"B"	 1.800000	 1.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-06-19	"S"	 6.700000	 6.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-07-05	"B"	 4.700000	 4.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-07-05	"S"	 5.100000	 5.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-07-18	"B"	 4.700000	 4.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-07-18	"S"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-08-02	"B"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-08-02	"S"	 4.800000	 4.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-08-17	"B"	 4.200000	 4.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-08-17	"S"	 4.200000	 4.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-09-05	"B"	 4.400000	 4.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-09-05	"S"	 5.300000	 5.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-09-18	"B"	 5.200000	 5.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-09-18	"S"	 5.200000	 5.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-10-02	"B"	 6.100000	 6.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-10-02	"S"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-10-16	"B"	 6.600000	 6.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-10-16	"S"	 6.600000	 6.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-11-01	"B"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-11-01	"S"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-12-07	"B"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1989-12-07	"S"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-01-16	"B"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-01-16	"S"	13.200000	13.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-02-12	"B"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-02-12	"S"	 7.200000	 7.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-03-12	"B"	10.900000	10.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-03-12	"S"	11.100000	11.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-03-27	"B"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-03-27	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-04-09	"B"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-04-09	"S"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-04-24	"B"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-04-24	"S"	 7.900000	 7.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-05-08	"B"	 4.200000	 4.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-05-08	"S"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-05-24	"B"	 2.000000	 2.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-05-24	"S"	 5.400000	 5.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-06-25	"B"	 5.400000	 5.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-06-25	"S"	 5.200000	 5.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-07-09	"B"	 4.700000	 4.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-07-09	"S"	 5.300000	 5.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-07-23	"B"	 3.100000	 3.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-07-23	"S"	 5.300000	 5.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-08-06	"B"	 4.100000	 4.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-08-06	"S"	 4.600000	 4.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-08-21	"B"	 4.500000	 4.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-08-21	"S"	 4.500000	 4.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-09-05	"B"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-09-05	"S"	 5.600000	 5.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-09-20	"B"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-09-20	"S"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-10-04	"B"	 5.900000	 5.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-10-04	"S"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-10-22	"B"	 6.100000	 6.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-10-22	"S"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-11-06	"B"	 8.000000	 8.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-11-06	"S"	 7.900000	 7.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-12-11	"B"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1990-12-11	"S"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-01-02	"B"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-01-02	"S"	12.500000	12.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-02-21	"B"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-02-21	"S"	12.900000	12.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-03-12	"B"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-03-12	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-03-21	"B"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-03-21	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-04-01	"B"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-04-01	"S"	11.000000	11.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-04-22	"B"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-04-22	"S"	 8.000000	 8.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-04-30	"B"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-04-30	"S"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-05-14	"B"	 5.200000	 5.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-05-14	"S"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-06-11	"B"	 5.700000	 5.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-06-11	"S"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-06-25	"B"	 4.980000	 4.980000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-06-25	"S"	 5.800000	 5.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-07-11	"B"	 2.200000	 2.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-07-11	"S"	 4.170000	 4.170000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-07-25	"B"	 0.520000	 0.520000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-07-25	"S"	 4.920000	 4.920000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-08-08	"B"	 4.120000	 4.120000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-08-08	"S"	 4.400000	 4.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-08-22	"B"	 4.120000	 4.120000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-08-22	"S"	 5.820000	 5.820000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-09-10	"B"	 5.390000	 5.390000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-09-10	"S"	 5.740000	 5.740000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-09-24	"B"	 5.830000	 5.830000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-09-24	"S"	 6.090000	 6.090000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-10-08	"B"	 6.980000	 6.980000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-10-08	"S"	 6.880000	 6.880000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-10-23	"B"	 8.510000	 8.510000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-10-23	"S"	 8.890000	 8.890000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-11-07	"B"	 8.540000	 8.540000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-11-07	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-12-09	"B"	 8.740000	 8.740000	" "	""	NA	""	""	""	""	""
"LE3.1"	1991-12-09	"S"	 8.970000	 8.970000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-01-07	"B"	12.610000	12.610000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-01-07	"S"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-02-04	"B"	11.610000	11.610000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-02-04	"S"	11.950000	11.950000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-03-05	"B"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-03-05	"S"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-03-25	"B"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-03-25	"S"	10.900000	10.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-04-08	"B"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-04-08	"S"	10.900000	10.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-04-16	"B"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-04-16	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-05-11	"B"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-05-11	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-05-18	"B"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-05-18	"S"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-06-02	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-06-02	"S"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-06-16	"B"	 4.200000	 4.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-06-16	"S"	 6.900000	 6.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-06-30	"B"	 2.700000	 2.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-06-30	"S"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-07-14	"B"	 1.000000	 1.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-07-14	"S"	 5.300000	 5.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-08-11	"B"	 3.400000	 3.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-08-11	"S"	 5.800000	 5.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-08-27	"B"	 2.000000	 2.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-08-27	"S"	 5.500000	 5.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-09-10	"B"	 3.200000	 3.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-09-10	"S"	 6.100000	 6.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-09-28	"B"	 5.700000	 5.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-09-28	"S"	 5.700000	 5.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-10-13	"B"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-10-13	"S"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-10-27	"B"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-10-27	"S"	 8.700000	 8.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-11-12	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-11-12	"S"	 9.000000	 9.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-12-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1992-12-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-01-11	"B"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-01-11	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-02-08	"B"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-02-08	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-04-12	"B"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-04-12	"S"	13.600000	13.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-04-20	"B"	 6.900000	 6.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-04-20	"S"	 9.000000	 9.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-05-05	"B"	 7.900000	 7.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-05-05	"S"	 8.300000	 8.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-05-20	"B"	 1.800000	 1.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-05-20	"S"	 5.000000	 5.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-06-03	"B"	 5.800000	 5.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-06-03	"S"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-06-21	"B"	 2.800000	 2.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-06-21	"S"	 5.500000	 5.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-07-06	"B"	 4.600000	 4.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-07-06	"S"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-07-20	"B"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-07-20	"S"	 4.800000	 4.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-08-03	"B"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-08-03	"S"	 4.800000	 4.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-08-17	"S"	 4.600000	 4.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-09-08	"B"	 2.700000	 2.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-09-08	"S"	 6.000000	 6.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-09-16	"B"	 6.400000	 6.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-09-16	"S"	 6.400000	 6.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-10-04	"B"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-10-04	"S"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-11-22	"B"	 8.900000	 8.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-11-22	"S"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-12-01	"B"	 9.010000	 9.010000	" "	""	NA	""	""	""	""	""
"LE3.1"	1993-12-01	"S"	 9.850000	 9.850000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-01-11	"B"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-01-11	"S"	12.500000	12.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-02-08	"B"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-02-08	"S"	12.500000	12.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-03-15	"B"	 9.500000	 9.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-03-15	"S"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-04-12	"B"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-04-12	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-05-10	"B"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-05-10	"S"	 9.000000	 9.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-06-07	"B"	 4.800000	 4.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-06-07	"S"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-07-05	"B"	 1.500000	 1.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-07-05	"S"	 7.900000	 7.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-08-09	"B"	 2.800000	 2.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-08-09	"S"	 4.800000	 4.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-09-06	"B"	 4.500000	 4.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-09-06	"S"	 5.400000	 5.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-10-05	"B"	 6.000000	 6.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-10-05	"S"	 6.700000	 6.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-11-15	"B"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-11-15	"S"	 8.900000	 8.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-12-01	"B"	 8.000000	 8.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1994-12-01	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-01-10	"B"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-01-10	"S"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-02-14	"B"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-02-14	"S"	13.100000	13.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-03-14	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-03-14	"S"	14.000000	14.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-04-06	"B"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-04-06	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-05-16	"B"	 4.900000	 4.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-05-16	"S"	 5.500000	 5.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-06-08	"B"	 2.700000	 2.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-06-08	"S"	 7.900000	 7.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-07-11	"B"	 0.300000	 0.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-07-11	"S"	 6.000000	 6.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-08-10	"B"	 4.000000	 4.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-08-10	"S"	 5.100000	 5.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-09-07	"B"	 3.800000	 3.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-09-07	"S"	 5.400000	 5.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-10-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-10-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-11-27	"B"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-11-27	"S"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-12-13	"B"	 9.860000	 9.860000	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-12-13	"S"	11.570000	11.570000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-02-27	"B"	12.600000	12.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-02-27	"S"	14.900000	14.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-03-14	"B"	11.800000	11.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-03-14	"S"	13.500000	13.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-04-11	"B"	 9.100000	 9.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-04-11	"S"	 9.500000	 9.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-05-23	"B"	 3.500000	 3.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-05-23	"S"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-06-06	"B"	 5.800000	 5.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-06-06	"S"	 7.200000	 7.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-07-25	"B"	 0.400000	 0.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-07-25	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-08-08	"B"	 0.500000	 0.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-08-08	"S"	 6.400000	 6.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-09-19	"B"	 0.800000	 0.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-09-19	"S"	 5.500000	 5.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-10-10	"B"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-10-10	"S"	 8.000000	 8.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-11-07	"B"	 5.900000	 5.900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-11-07	"S"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-12-05	"B"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-12-05	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-01-14	"B"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-01-14	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-02-05	"B"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-02-05	"S"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-03-13	"B"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-03-13	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-04-14	"B"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-04-14	"S"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-05-08	"B"	 6.600000	 6.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-05-08	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-06-12	"B"	 4.300000	 4.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-06-12	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-07-10	"B"	 4.700000	 4.700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-07-10	"S"	 6.300000	 6.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-08-13	"B"	 1.600000	 1.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-08-13	"S"	 5.300000	 5.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-09-15	"B"	 3.300000	 3.300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-09-15	"S"	 5.500000	 5.500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-10-09	"B"	 3.700000	 3.700000	" "	""	NA	""	""	""	""	""
