"station"	"date"	"layer"	"tdp..Data.values"	"tdp..Data.value2"	"tdp.remark.codes"	"tdp.value.codes"	"tdp.reporting.level"	"tdp.reporting.method"	"tdp.reporting.units"	"tdp.analyte.method"	"tdp.analyte.name"	"tdp.unique.code"
"LE1.2"	1996-03-07	"S"	 0.00820	 0.00820	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-21	"B"	 0.01010	 0.01010	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-21	"S"	 0.00820	 0.00820	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-04	"B"	 0.01360	 0.01360	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-04	"S"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-18	"B"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-18	"S"	 0.03380	 0.03380	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-06	"B"	 0.00910	 0.00910	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-06	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-20	"B"	 0.01040	 0.01040	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-20	"S"	 0.01170	 0.01170	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-03	"B"	 0.01160	 0.01160	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-03	"S"	 0.01040	 0.01040	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-17	"B"	 0.02170	 0.02170	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-17	"S"	 0.02280	 0.02280	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-02	"B"	 0.03550	 0.03550	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-02	"S"	 0.01920	 0.01920	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-16	"B"	 0.04020	 0.04020	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-16	"S"	 0.03610	 0.03610	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-01	"B"	 0.02680	 0.02680	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-01	"S"	 0.02080	 0.02080	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-19	"B"	 0.03130	 0.03130	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-19	"S"	 0.01720	 0.01720	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-03	"B"	 0.02930	 0.02930	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-03	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-16	"B"	 0.04470	 0.04470	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-16	"S"	 0.05150	 0.05150	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-01	"B"	 0.03830	 0.03830	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-01	"S"	 0.04080	 0.04080	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-17	"B"	 0.02630	 0.02630	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-17	"S"	 0.02090	 0.02090	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-11-14	"B"	 0.01310	 0.01310	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-11-14	"S"	 0.01370	 0.01370	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-12-16	"B"	 0.00850	 0.00850	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-12-16	"S"	 0.01540	 0.01540	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-01-27	"B"	 0.00950	 0.00950	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-01-27	"S"	 0.01520	 0.01520	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-02-24	"B"	 0.00740	 0.00740	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-02-24	"S"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-11	"B"	 0.01470	 0.01470	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-11	"S"	 0.01640	 0.01640	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-25	"B"	 0.02190	 0.02190	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-25	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-08	"B"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-08	"S"	 0.02140	 0.02140	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-22	"B"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-22	"S"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-06	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-06	"S"	 0.01060	 0.01060	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-22	"B"	 0.00870	 0.00870	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-22	"S"	 0.00980	 0.00980	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-05	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-05	"S"	 0.01140	 0.01140	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-19	"B"	 0.01130	 0.01130	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-19	"S"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-07	"B"	 0.01540	 0.01540	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-07	"S"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-21	"B"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-21	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-04	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-04	"S"	 0.01520	 0.01520	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-19	"B"	 0.02510	 0.02510	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-19	"S"	 0.02560	 0.02560	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-02	"B"	 0.03460	 0.03460	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-02	"S"	 0.01760	 0.01760	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-18	"B"	 0.03390	 0.03390	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-18	"S"	 0.03440	 0.03440	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-06	"B"	 0.03430	 0.03430	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-06	"S"	 0.03970	 0.03970	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-20	"B"	 0.03930	 0.03930	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-20	"S"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-11-06	"B"	 0.02430	 0.02430	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-11-06	"S"	 0.02710	 0.02710	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-12-18	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-12-18	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-01-15	"B"	 0.00960	 0.00960	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-01-15	"S"	 0.01060	 0.01060	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-02-17	"B"	 0.01040	 0.01040	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-02-17	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-03	"B"	 0.00870	 0.00870	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-03	"S"	 0.00610	 0.00610	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-17	"B"	 0.01080	 0.01080	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-03-17	"S"	 0.01040	 0.01040	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-13	"B"	 0.00760	 0.00760	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-13	"S"	 0.00550	 0.00550	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-27	"B"	 0.01060	 0.01060	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-04-27	"S"	 0.01310	 0.01310	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-14	"B"	 0.01220	 0.01220	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-14	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-26	"B"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-05-26	"S"	 0.01290	 0.01290	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-08	"B"	 0.01110	 0.01110	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-08	"S"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-23	"B"	 0.02320	 0.02320	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-06-23	"S"	 0.01360	 0.01360	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-13	"B"	 0.03720	 0.03720	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-13	"S"	 0.02160	 0.02160	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-27	"B"	 0.03930	 0.03930	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-07-27	"S"	 0.03890	 0.03890	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-10	"B"	 0.04340	 0.04340	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-10	"S"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-24	"B"	 0.03970	 0.03970	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-08-24	"S"	 0.03290	 0.03290	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-08	"B"	 0.04420	 0.04420	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-08	"S"	 0.05090	 0.05090	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-21	"B"	 0.04560	 0.04560	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-09-21	"S"	 0.02970	 0.02970	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-08	"B"	 0.04230	 0.04230	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-08	"S"	 0.04950	 0.04950	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-22	"B"	 0.02610	 0.02610	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-10-22	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-11-09	"B"	 0.02210	 0.02210	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-11-09	"S"	 0.02150	 0.02150	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-12-07	"B"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"LE1.2"	1998-12-07	"S"	 0.01420	 0.01420	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-08	"B"	 0.00920	 0.00920	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-08	"S"	 0.01150	 0.01150	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-22	"B"	 0.00750	 0.00750	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-03-22	"S"	 0.01010	 0.01010	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-05	"B"	 0.01090	 0.01090	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-05	"S"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-19	"B"	 0.00910	 0.00910	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-04-19	"S"	 0.00870	 0.00870	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-03	"B"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-03	"S"	 0.00920	 0.00920	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-17	"B"	 0.01240	 0.01240	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-05-17	"S"	 0.01450	 0.01450	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-01	"B"	 0.01210	 0.01210	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-01	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-14	"B"	 0.01380	 0.01380	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-06-14	"S"	 0.01520	 0.01520	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-01	"B"	 0.01570	 0.01570	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-01	"S"	 0.01690	 0.01690	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-15	"B"	 0.02520	 0.02520	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-07-15	"S"	 0.02280	 0.02280	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-12	"B"	 0.02970	 0.02970	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-12	"S"	 0.02490	 0.02490	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-26	"B"	 0.04830	 0.04830	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-08-26	"S"	 0.04410	 0.04410	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-13	"B"	 0.02870	 0.02870	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-13	"S"	 0.03470	 0.03470	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-27	"B"	 0.02950	 0.02950	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-09-27	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-14	"B"	 0.02710	 0.02710	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-14	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-28	"B"	 0.01850	 0.01850	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-10-28	"S"	 0.02320	 0.02320	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-11-15	"B"	 0.02090	 0.02090	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-11-15	"S"	 0.02020	 0.02020	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-12-13	"B"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"LE1.2"	1999-12-13	"S"	 0.01750	 0.01750	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-01-10	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-01-10	"S"	 0.01050	 0.01050	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-02-07	"B"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-02-07	"S"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-07	"B"	 0.00820	 0.00820	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-07	"S"	 0.00820	 0.00820	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-21	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-03-21	"S"	 0.01010	 0.01010	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-04	"B"	 0.00640	 0.00640	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-04	"S"	 0.00770	 0.00770	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-18	"B"	 0.00960	 0.00960	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-04-18	"S"	 0.00710	 0.00710	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-04	"B"	 0.00830	 0.00830	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-04	"S"	 0.00920	 0.00920	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-18	"B"	 0.02920	 0.02920	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-05-18	"S"	 0.05720	 0.05720	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-01	"B"	 0.02990	 0.02990	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-01	"S"	 0.01920	 0.01920	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-19	"B"	 0.02240	 0.02240	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-06-19	"S"	 0.02090	 0.02090	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-03	"B"	 0.03540	 0.03540	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-03	"S"	 0.02760	 0.02760	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-17	"B"	 0.04350	 0.04350	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-07-17	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-01	"B"	 0.01960	 0.01960	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-01	"S"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-14	"B"	 0.04830	 0.04830	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-14	"S"	 0.04460	 0.04460	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-28	"B"	 0.02260	 0.02260	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-08-28	"S"	 0.03410	 0.03410	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-09-18	"B"	 0.03410	 0.03410	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-09-18	"S"	 0.03750	 0.03750	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-16	"B"	 0.01840	 0.01840	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-16	"S"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-30	"B"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-10-30	"S"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-11-16	"B"	 0.01730	 0.01730	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-11-16	"S"	 0.01470	 0.01470	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-12-12	"B"	 0.01240	 0.01240	" "	""	NA	""	""	""	""	""
"LE1.2"	2000-12-12	"S"	 0.00990	 0.00990	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-01-17	"B"	 0.00910	 0.00910	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-01-17	"S"	 0.00970	 0.00970	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-02-08	"B"	 0.00870	 0.00870	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-02-08	"S"	 0.00830	 0.00830	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-12	"B"	 0.01160	 0.01160	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-12	"S"	 0.01260	 0.01260	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-28	"B"	 0.00970	 0.00970	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-03-28	"S"	 0.00910	 0.00910	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-11	"B"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-11	"S"	 0.00850	 0.00850	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-26	"B"	 0.01610	 0.01610	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-04-26	"S"	 0.00890	 0.00890	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-11	"B"	 0.01060	 0.01060	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-11	"S"	 0.01210	 0.01210	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-24	"B"	 0.01030	 0.01030	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-05-24	"S"	 0.00770	 0.00770	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-07	"B"	 0.01190	 0.01190	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-07	"S"	 0.01120	 0.01120	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-21	"B"	 0.00920	 0.00920	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-06-21	"S"	 0.01360	 0.01360	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-05	"B"	 0.01870	 0.01870	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-05	"S"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-19	"B"	 0.02760	 0.02760	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-07-19	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-06	"B"	 0.01920	 0.01920	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-06	"S"	 0.01920	 0.01920	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-20	"B"	 0.03980	 0.03980	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-08-20	"S"	 0.03230	 0.03230	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-06	"B"	 0.03780	 0.03780	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-06	"S"	 0.02760	 0.02760	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-20	"B"	 0.03140	 0.03140	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-09-20	"S"	 0.04160	 0.04160	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-04	"B"	 0.03520	 0.03520	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-04	"S"	 0.03070	 0.03070	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-22	"B"	 0.02350	 0.02350	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-10-22	"S"	 0.02460	 0.02460	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-11-06	"B"	 0.02250	 0.02250	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-11-06	"S"	 0.02390	 0.02390	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-12-06	"B"	 0.02090	 0.02090	" "	""	NA	""	""	""	""	""
"LE1.2"	2001-12-06	"S"	 0.01950	 0.01950	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-01-17	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-01-17	"S"	 0.00940	 0.00940	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-02-12	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-02-12	"S"	 0.00970	 0.00970	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-04	"B"	 0.01210	 0.01210	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-04	"S"	 0.01260	 0.01260	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-18	"B"	 0.01160	 0.01160	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-03-18	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-01	"B"	 0.01190	 0.01190	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-01	"S"	 0.01170	 0.01170	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-15	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-04-15	"S"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-13	"B"	 0.01380	 0.01380	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-13	"S"	 0.01460	 0.01460	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-28	"B"	 0.01410	 0.01410	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-05-28	"S"	 0.01810	 0.01810	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-10	"B"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-10	"S"	 0.01760	 0.01760	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-24	"B"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-06-24	"S"	 0.02230	 0.02230	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-09	"B"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-09	"S"	 0.01930	 0.01930	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-25	"B"	 0.06160	 0.06160	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-07-25	"S"	 0.02650	 0.02650	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-08	"B"	 0.06350	 0.06350	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-08	"S"	 0.04520	 0.04520	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-22	"B"	 0.04750	 0.04750	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-08-22	"S"	 0.03970	 0.03970	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-09	"B"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-09	"S"	 0.04510	 0.04510	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-23	"B"	 0.04100	 0.04100	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-09-23	"S"	 0.04170	 0.04170	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-08	"B"	 0.03930	 0.03930	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-08	"S"	 0.04510	 0.04510	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-24	"B"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-10-24	"S"	 0.03850	 0.03850	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-11-07	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-11-07	"S"	 0.03950	 0.03950	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-12-09	"B"	 0.01070	 0.01070	" "	""	NA	""	""	""	""	""
"LE1.2"	2002-12-09	"S"	 0.01190	 0.01190	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-01-06	"B"	 0.01060	 0.01060	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-01-06	"S"	 0.01150	 0.01150	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-02-06	"B"	 0.01060	 0.01060	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-02-06	"S"	 0.00970	 0.00970	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-06	"B"	 0.00970	 0.00970	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-06	"S"	 0.00830	 0.00830	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-20	"B"	 0.01010	 0.01010	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-03-20	"S"	 0.00650	 0.00650	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-17	"B"	 0.00920	 0.00920	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-17	"S"	 0.01530	 0.01530	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-30	"B"	 0.00990	 0.00990	" "	""	NA	""	""	""	""	""
"LE1.2"	2003-04-30	"S"	 0.01170	 0.01170	" "	""	NA	""	""	""	""	""
