"","values","value2"
"1220",0.0072,0.0072
"1221",0.0281,0.0281
"1222",0.0086,0.0086
"1223",0.0401,0.0401
"1224",0.0062,0.0062
"1225",0.0206,0.0206
"1226",0.0082,0.0082
"1227",0.014,0.014
"1228",0.0078,0.0078
"1229",0.0275,0.0275
"1230",0.008,0.008
"1231",0.0095,0.0095
"1232",0.0094,0.0094
"1233",0.0148,0.0148
"1234",0.0138,0.0138
"1235",0.0082,0.0082
"1236",0.0197,0.0197
"1237",0.01,0.01
"1238",0.0298,0.0298
"1239",0.009,0.009
"1240",0.0298,0.0298
"1241",0.0174,0.0174
"1242",0.0633,0.0633
"1243",0.0088,0.0088
"1244",0.0237,0.0237
"1245",0.0213,0.0213
"1246",0.0301,0.0301
"1247",0.0133,0.0133
"1248",0.0229,0.0229
"1249",0.0376,0.0376
"1250",0.0154,0.0154
"1251",0.0147,0.0147
"1252",0.0112,0.0112
"1253",0.0444,0.0444
"1254",0.0128,0.0128
"1255",0.0343,0.0343
"1256",0.0235,0.0235
"1257",0.0254,0.0254
"1258",0.0072,0.0072
"1259",0.0278,0.0278
"1260",0.0076,0.0076
"1261",0.0231,0.0231
"1262",0.0112,0.0112
"1263",0.0174,0.0174
"1264",0.0126,0.0126
"1265",0.0193,0.0193
"1266",0.01,0.01
"1267",0.0173,0.0173
"1268",0.0114,0.0114
"1269",0.0103,0.0103
"1270",0.0097,0.0097
"1271",0.0181,0.0181
"1272",0.0143,0.0143
"1273",0.0118,0.0118
"1274",0.0139,0.0139
"1275",0.0124,0.0124
"1276",0.014,0.014
"1277",0.0169,0.0169
"1278",0.0305,0.0305
"1279",0.0085,0.0085
"1280",0.0271,0.0271
"1281",0.0143,0.0143
"1282",0.0239,0.0239
"1283",0.012,0.012
"1284",0.0205,0.0205
"1285",0.0143,0.0143
"1286",0.0202,0.0202
"1287",0.008,0.008
"1288",0.023,0.023
"1289",0.0098,0.0098
"1290",0.019,0.019
"1291",0.0052,0.0052
"1292",0.0158,0.0158
"1293",0.0252,0.0252
"1294",0.0255,0.0255
"1295",0.0326,0.0326
"1296",0.0226,0.0226
"1297",0.0136,0.0136
"1298",0.0173,0.0173
"1299",0.0189,0.0189
"1300",0.0179,0.0179
"1301",0.0222,0.0222
"1302",0.0157,0.0157
"1303",0.0144,0.0144
"1304",0.0151,0.0151
"1305",0.0165,0.0165
"1306",0.0123,0.0123
"1307",0.079,0.079
"1308",0.013,0.013
"1309",0.0652,0.0652
"1310",0.0107,0.0107
"1311",0.0232,0.0232
"1312",0.0126,0.0126
"1313",0.011,0.011
"1314",0.013,0.013
"1315",0.0116,0.0116
"1316",0.0101,0.0101
"1317",0.0152,0.0152
"1318",0.0111,0.0111
"1319",0.0159,0.0159
"1320",0.0133,0.0133
"1321",0.0305,0.0305
"1322",0.0129,0.0129
"1323",0.0191,0.0191
"1324",0.0118,0.0118
"1325",0.0172,0.0172
"1326",0.0101,0.0101
"1327",0.0463,0.0463
"1328",0.0119,0.0119
"1329",0.0366,0.0366
"1330",0.0086,0.0086
"1331",0.0483,0.0483
"1332",0.0077,0.0077
"1333",0.023,0.023
"1334",0.0101,0.0101
"1335",0.024,0.024
"1336",0.0081,0.0081
"1337",0.0349,0.0349
"1338",0.0082,0.0082
"1339",0.0092,0.0092
"1340",0.006,0.006
"1341",0.0108,0.0108
"1342",0.0056,0.0056
"1343",0.0112,0.0112
"1344",0.0066,0.0066
"1345",0.0086,0.0086
"1346",0.0122,0.0122
"1347",0.0074,0.0074
"1348",0.0114,0.0114
"1349",0.0048,0.0048
"1350",0.0115,0.0115
"1351",0.0078,0.0078
"1352",0.016,0.016
"1353",0.0045,0.0045
"1354",0.0164,0.0164
"1355",0.0351,0.0351
"1356",0.0186,0.0186
"1357",0.0058,0.0058
"1358",0.0179,0.0179
"1359",0.008,0.008
"1360",0.0226,0.0226
"1361",0.006,0.006
"1362",0.0177,0.0177
"1363",0.0109,0.0109
"1364",0.0187,0.0187
"1365",0.0103,0.0103
"1366",0.0145,0.0145
"1367",0.0134,0.0134
"1368",0.0165,0.0165
"1369",0.0092,0.0092
"1370",0.0182,0.0182
"1371",0.0125,0.0125
"1372",0.0161,0.0161
"1373",0.0074,0.0074
"1374",0.0186,0.0186
"1375",0.0103,0.0103
"1376",0.0144,0.0144
"1377",0.0097,0.0097
"1378",0.0111,0.0111
"1379",0.0111,0.0111
"1380",0.0127,0.0127
"1381",0.0145,0.0145
"1382",0.0111,0.0111
"1383",0.0078,0.0078
"1384",0.0098,0.0098
"1385",0.0108,0.0108
"1386",0.0061,0.0061
"1387",0.0097,0.0097
"1388",0.0073,0.0073
"1389",0.0165,0.0165
"1390",0.0089,0.0089
"1391",0.0108,0.0108
"1392",0.0091,0.0091
"1393",0.0183,0.0183
"1394",0.0072,0.0072
"1395",0.0063,0.0063
"1396",0.0059,0.0059
"1397",0.028,0.028
"1398",0.0068,0.0068
"1399",0.0124,0.0124
"1400",0.0124,0.0124
"1401",0.0188,0.0188
"1402",0.0101,0.0101
"1403",0.0171,0.0171
"1404",0.0073,0.0073
"1405",0.0123,0.0123
"1406",0.0059,0.0059
"1407",0.0223,0.0223
